ISSCAAP,TAXOCODE,3A_CODE,Scientific_name,English_name,Family,Order
57,3210200242,WTC,Sepia cultrata,Knifebone cuttlefish,Sepiidae,CEPHALOPODA
57,3210200243,WTE,Sepia elliptica,Ovalbone cuttlefish,Sepiidae,CEPHALOPODA
57,3210200244,WTG,Sepia grahami,Ken’s cuttlefish,Sepiidae,CEPHALOPODA
57,3210200245,WTH,Sepia hedleyi,Hedley’s cuttlefish,Sepiidae,CEPHALOPODA
57,3210200246,WSP,Sepia papuensis,Papuan cuttlefish,Sepiidae,CEPHALOPODA
57,3210200247,WTA,Sepia plangon,Striking cuttlefish,Sepiidae,CEPHALOPODA
57,3210200248,WTK,Sepia prabahari,Small striped cuttlefish,Sepiidae,CEPHALOPODA
57,3210200249,WTQ,Sepia mira,Little cuttlefish,Sepiidae,CEPHALOPODA
57,3210200250,WTR,Sepia ramani,Large striped cuttlefish,Sepiidae,CEPHALOPODA
57,3210200251,WTZ,Sepia rozella,Rosecone cuttlefish,Sepiidae,CEPHALOPODA
57,3210200252,WTY,Sepia smithi,Smith’s cuttlefish,Sepiidae,CEPHALOPODA
57,3210200253,WTF,Sepia stellifera,Starry cuttlefish,Sepiidae,CEPHALOPODA
57,3210200254,WSU,Sepia sulcata,Grooved cuttlefish,Sepiidae,CEPHALOPODA
57,3210200255,WTV,Sepia vietnamica,Viet Nam cuttlefish,Sepiidae,CEPHALOPODA
57,3210200256,WSZ,Sepia vossi,Voss’ cuttlefish,Sepiidae,CEPHALOPODA
57,3210200257,WSW,Sepia whitleyana,Whitley’s cuttlefish,Sepiidae,CEPHALOPODA
57,3210200258,WUZ,Sepia zanzibarica,Zanzibar cuttlefish,Sepiidae,CEPHALOPODA
57,32102002XX,IAX,Sepia spp,Cuttlefishes nei,Sepiidae,CEPHALOPODA
57,3210200501,IAJ,Metasepia tullbergi,Paintpot cuttlefish,Sepiidae,CEPHALOPODA
57,3210200502,IAZ,Metasepia pfefferi,Flamboyant cuttlefish,Sepiidae,CEPHALOPODA
57,3210203001,IEJ,Sepiella japonica,Japanese spineless cuttlefish,Sepiidae,CEPHALOPODA
57,3210203002,ILR,Sepiella inermis,Spineless cuttlefish,Sepiidae,CEPHALOPODA
57,3210203003,IEO,Sepiella ornata,Ornate cuttlefish,Sepiidae,CEPHALOPODA
57,3210203004,WTO,Sepiella ocellata,Sotty cuttlefish,Sepiidae,CEPHALOPODA
57,3210203005,WRW,Sepiella weberi,Web’s cuttlefish,Sepiidae,CEPHALOPODA
57,32102030XX,IEX,Sepiella spp,Sepiella cuttlefishes nei,Sepiidae,CEPHALOPODA
57,32102XXXXX026,CTL,"Sepiidae, Sepiolidae","Cuttlefish, bobtail squids nei",,CEPHALOPODA
57,3210300101,HHP,Heteroteuthis dispar,Odd bobtail squid,Sepiolidae,CEPHALOPODA
57,3210300102,HZS,Heteroteuthis serventyi,,Sepiolidae,CEPHALOPODA
57,3210300103,HZW,Heteroteuthis weberi,Stumpy bobtail squid,Sepiolidae,CEPHALOPODA
57,3210300201,IIN,Sepiolina nipponensis,Japanese bobtail squid,Sepiolidae,CEPHALOPODA
57,3210302201,ROA,Rossia macrosoma,Stout bobtail squid,Sepiolidae,CEPHALOPODA
57,3210302204,OJU,Rossia bullisi,Bully bobtail squid,Sepiolidae,CEPHALOPODA
57,3210302205,OJP,Rossia pacifica,North Pacific bobtail squid,Sepiolidae,CEPHALOPODA
57,3210302206,OJT,Rossia tortugaensis,Tortuga bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303001,OJA,Austrorossia antillensis,Antilles bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303002,OJB,Austrorossia bipapillata,Big-eyed bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303003,OJG,Austrorossia australis,Big bottom bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303101,UTK,Stoloteuthis leucoptera,Leucoptera bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303601,EMY,Euprymna berryi,Humming-bird bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303602,EYQ,Euprymna morsei,Mimika bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303603,EYZ,Euprymna tasmanica,Southern bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303901,CTR,Sepiola rondeleti,Dwarf bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303902,IOF,Sepiola affinis,Analogous bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303903,IOT,Sepiola atlantica,Atlantic bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303904,IOU,Sepiola aurantiaca,Golden bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303905,IOB,Sepiola birostrata,Butterfly bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303906,IOI,Sepiola intermedia,Intermediate bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303907,IOL,Sepiola ligulata,Tongue bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303908,IOR,Sepiola robusta,Robust bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303909,IOE,Sepiola steenstrupiana,Steenstrup's bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303910,IOZ,Sepiola parva,Spotty bobtail squid,Sepiolidae,CEPHALOPODA
57,3210303911,IOQ,Sepiola trirostrata,Knobby bobtail squid,Sepiolidae,CEPHALOPODA
57,32103039XX,IOX,Sepiola spp,Sepiola bobtail squids nei,Sepiolidae,CEPHALOPODA
57,3210304001,OTO,Rondeletiola minor,Lentil bobtail squid,Sepiolidae,CEPHALOPODA
57,3210304201,ITG,Sepietta neglecta,Elegant bobtail squid,Sepiolidae,CEPHALOPODA
57,3210304202,ITB,Sepietta obscura,Mysterious bobtail squid,Sepiolidae,CEPHALOPODA
57,3210304203,ITW,Sepietta oweniana,Common bobtail squid,Sepiolidae,CEPHALOPODA
57,3210304601,MQI,Semirossia equalis,Greater shining bobtail squid,Sepiolidae,CEPHALOPODA
57,3210304602,IRE,Semirossia tenera,Lesser shining bobtail squid,Sepiolidae,CEPHALOPODA
57,3210304801,NEK,Neorossia caroli,Carol bobtail squid,Sepiolidae,CEPHALOPODA
57,3210400101,OJY,Loligo uyii,Little squid,Loliginidae,CEPHALOPODA
57,3210400102,SQP,Loligo gahi,Patagonian squid,Loliginidae,CEPHALOPODA
57,3210400103,SQO,Loligo opalescens,Opalescent inshore squid,Loliginidae,CEPHALOPODA
57,3210400104,OJH,Loligo chinensis,Mitre squid,Loliginidae,CEPHALOPODA
57,3210400105,SQL,Loligo pealeii,Longfin squid,Loliginidae,CEPHALOPODA
57,3210400106,OJE,Loligo edulis,Swordtip squid,Loliginidae,CEPHALOPODA
57,3210400107,OGK,Loligo bleekeri,Spear squid,Loliginidae,CEPHALOPODA
57,3210400108,OGB,Loligo beka,Beka squid,Loliginidae,CEPHALOPODA
57,3210400109,SQR,Loligo vulgaris,European squid,Loliginidae,CEPHALOPODA
57,3210400110,OJK,Loligo kobiensis,Kobi squid,Loliginidae,CEPHALOPODA
57,3210400111,OJD,Loligo duvauceli,Indian squid,Loliginidae,CEPHALOPODA
57,3210400112,CHO,Loligo reynaudii,Cape Hope squid,Loliginidae,CEPHALOPODA
57,3210400113,SQF,Loligo forbesi,Veined squid,Loliginidae,CEPHALOPODA
57,3210400114,OJJ,Loligo japonica,Japanese squid,Loliginidae,CEPHALOPODA
57,3210400115,OJL,Loligo ocula,Bigeye inshore squid,Loliginidae,CEPHALOPODA
57,3210400116,OJO,Loligo plei,Slender inshore squid,Loliginidae,CEPHALOPODA
57,3210400117,OJR,Loligo roperi,Island inshore squid,Loliginidae,CEPHALOPODA
57,3210400118,OJS,Loligo sanpaulensis,Sao Paulo squid,Loliginidae,CEPHALOPODA
57,3210400119,OJI,Loligo sibogae,Siboga squid,Loliginidae,CEPHALOPODA
57,3210400121,OJM,Loligo surinamensis,Surinam squid,Loliginidae,CEPHALOPODA
57,32104001XX,SQC,Loligo spp,Common squids nei,Loliginidae,CEPHALOPODA
57,3210400201,SUY,Stauroteuthis syrtensis,,Loliginidae,CEPHALOPODA
57,3210400701,UHU,Sepioteuthis australis,Southern reef squid,Loliginidae,CEPHALOPODA
57,3210400702,UHL,Sepioteuthis lessoniana,Bigfin reef squid,Loliginidae,CEPHALOPODA
57,3210400703,UHS,Sepioteuthis sepioidea,Caribbean reef squid,Loliginidae,CEPHALOPODA
57,32104007XX,UHW,Sepioteuthis spp,Reef squids nei,Loliginidae,CEPHALOPODA
57,3210401301,OUL,Alloteuthis subulata,European common squid,Loliginidae,CEPHALOPODA
57,3210401302,OUM,Alloteuthis media,Midsize squid,Loliginidae,CEPHALOPODA
57,3210401303,OUK,Alloteuthis africana,African squid,Loliginidae,CEPHALOPODA
57,32104013XX,OUW,Alloteuthis spp,Alloteuthis squids nei,Loliginidae,CEPHALOPODA
57,3210402101,IUB,Lolliguncula brevis,Western Atlantic brief squid,Loliginidae,CEPHALOPODA
57,3210402102,IUM,Lolliguncula mercatoris,Guinean thumbstall squid,Loliginidae,CEPHALOPODA
57,3210402103,IUJ,Lolliguncula panamensis,Panama brief squid,Loliginidae,CEPHALOPODA
57,32104021XX,SQT,Lolliguncula spp,Thumbstall squids nei,Loliginidae,CEPHALOPODA
57,3210402301,OKD,Loliolopsis diomedeae,Dart squid,Loliginidae,CEPHALOPODA
57,3210402401,URB,Uroteuthis bartschi,Bartsch's squid,Loliginidae,CEPHALOPODA
57,3210402402,OJN,Uroteuthis singhalensis,Long barrel squid,Loliginidae,CEPHALOPODA
57,32104XXXXX,SQZ,Loliginidae,Inshore squids nei,Loliginidae,CEPHALOPODA
57,3210500101,HQI,Hyaloteuthis pelagica,Glassy flying squid,Ommastrephidae,CEPHALOPODA
57,3210500301,OFJ,Ommastrephes bartrami,Neon flying squid,Ommastrephidae,CEPHALOPODA
57,3210500302,OFC,Ommastrephes caroli,Webbed flying squid,Ommastrephidae,CEPHALOPODA
57,3210500303,OFE,Ommastrephes pteropus,Orangeback flying squid,Ommastrephidae,CEPHALOPODA
57,32105003XX,OMM,Ommastrephes spp,Flying squids nei,Ommastrephidae,CEPHALOPODA
57,3210500901,OKA,Ornithoteuthis antillarum,Atlantic bird squid,Ommastrephidae,CEPHALOPODA
57,3210500902,OKL,Ornithoteuthis volatilis,Shiny bird squid,Ommastrephidae,CEPHALOPODA
57,3210501001,SQI,Illex illecebrosus,Northern shortfin squid,Ommastrephidae,CEPHALOPODA
57,3210501002,SQM,Illex coindetii,Broadtail shortfin squid,Ommastrephidae,CEPHALOPODA
57,3210501003,SQA,Illex argentinus,Argentine shortfin squid,Ommastrephidae,CEPHALOPODA
57,3210501005,IXO,Illex oxygonius,Sharptail shortfin squid,Ommastrephidae,CEPHALOPODA
57,32105010XX,ILL,Illex spp,Shortfin squids nei,Ommastrephidae,CEPHALOPODA
57,3210501101,TDQ,Todaropsis eblanae,Lesser flying squid,Ommastrephidae,CEPHALOPODA
57,3210502301,GIS,Dosidicus gigas,Jumbo flying squid,Ommastrephidae,CEPHALOPODA
57,3210504301,YMU,Symplectoteuthis luminosa,Luminous flying squid,Ommastrephidae,CEPHALOPODA
57,3210504302,YMO,Symplectoteuthis oualaniensis,Purpleback flying squid,Ommastrephidae,CEPHALOPODA
57,3210505801,SQE,Todarodes sagittatus,European flying squid,Ommastrephidae,CEPHALOPODA
57,3210505802,TFP,Todarodes filippovae,Antarctic flying squid,Ommastrephidae,CEPHALOPODA
57,3210505803,SQJ,Todarodes pacificus,Japanese flying squid,Ommastrephidae,CEPHALOPODA
57,3210505804,SQG,Todarodes angolensis,Angolan flying squid,Ommastrephidae,CEPHALOPODA
57,32105058XX,QSX,Todarodes spp,Todarodes flying squids nei,Ommastrephidae,CEPHALOPODA
57,3210505901,TSQ,Nototodarus sloanii,Wellington flying squid,Ommastrephidae,CEPHALOPODA
57,3210505902,NDG,Nototodarus gouldi,Gould's flying squid,Ommastrephidae,CEPHALOPODA
57,3210505903,NDH,Nototodarus hawaiiensis,Hawaiian flying squid,Ommastrephidae,CEPHALOPODA
57,32105059XX,QND,Nototodarus spp,Nototodarus flying squids nei,Ommastrephidae,CEPHALOPODA
57,3210506001,SQS,Martialia hyadesi,Sevenstar flying squid,Ommastrephidae,CEPHALOPODA
57,32105XXXXX,OMZ,Ommastrephidae,Ommastrephidae squids nei,Ommastrephidae,CEPHALOPODA
57,32105XXXXX036,SQU,"Loliginidae, Ommastrephidae",Various squids nei,,CEPHALOPODA
57,3210603301,OIJ,Moroteuthis ingens,Greater hooked squid,Onychoteuthidae,CEPHALOPODA
57,3210603302,UHK,Moroteuthis knipovitchi,Smooth hooked squid,Onychoteuthidae,CEPHALOPODA
57,3210603303,UHN,Moroteuthis lonnbergi,Japanese hooked squid,Onychoteuthidae,CEPHALOPODA
57,3210603304,UHR,Moroteuthis robsoni,Rugose hooked squid,Onychoteuthidae,CEPHALOPODA
57,3210603305,UHB,Moroteuthis robustus,Robust clubhook squid,Onychoteuthidae,CEPHALOPODA
57,32106033XX,UHX,Moroteuthis spp,Hooked squids nei,Onychoteuthidae,CEPHALOPODA
57,3210605201,NHL,Ancistroteuthis lichtensteini,Angel squid,Onychoteuthidae,CEPHALOPODA
57,3210605301,YHB,Onychoteuthis banksii,Common clubhook squid,Onychoteuthidae,CEPHALOPODA
57,3210605302,YHJ,Onychoteuthis borealijaponica,Boreal clubhook squid,Onychoteuthidae,CEPHALOPODA
57,3210700101,ICR,Liocranchia reinhardti,,Cranchiidae,CEPHALOPODA
57,3210700201,TWM,Teuthowenia megalops,Atlantic cranch squid,Cranchiidae,CEPHALOPODA
57,3210701601,GTH,Galiteuthis armata,Armed cranch squid,Cranchiidae,CEPHALOPODA
57,3210705501,EKH,Mesonychoteuthis hamiltoni,Antarctic cranch squid,Cranchiidae,CEPHALOPODA
57,3210800101,GGQ,Argonauta argo,Greater argonaut,Argonautidae,CEPHALOPODA
57,3210800102,GFN,Argonauta nodosa,Knobby argonaut,Argonautidae,CEPHALOPODA
57,32108001XX,GAX,Argonauta spp,Argonauts nei,Argonautidae,CEPHALOPODA
57,3210900102,TWT,Pareledone turqueti,Turquet's octopus,Octopodidae,CEPHALOPODA
57,32109001XX,PRD,Pareledone spp,Antarctic octopuses,Octopodidae,CEPHALOPODA
57,3210900201,LLK,Callistoctopus arakawai,,Octopodidae,CEPHALOPODA
57,3210900501,OKT,Octopus tenuicirrus,,Octopodidae,CEPHALOPODA
57,3210900502,OKE,Octopus tetricus,Gloomy octopus,Octopodidae,CEPHALOPODA
57,3210900503,OKH,Octopus tehuelchus,Tehuelche octopus,Octopodidae,CEPHALOPODA
57,3210900504,OQC,Octopus cyaneus,Big blue octopus,Octopodidae,CEPHALOPODA
57,3210900505,OKJ,Octopus variabilis,Whiparm octopus,Octopodidae,CEPHALOPODA
57,3210900506,OCN,Octopus macropus,White-spotted octopus,Octopodidae,CEPHALOPODA
57,3210900507,OCC,Octopus vulgaris,Common octopus,Octopodidae,CEPHALOPODA
57,3210900508,OTY,Octopus burryi,Brownstriped octopus,Octopodidae,CEPHALOPODA
57,3210900509,OUJ,Octopus aegina,Sandbird octopus,Octopodidae,CEPHALOPODA
57,3210900510,OTQ,Octopus briareus,Caribbean reef octopus,Octopodidae,CEPHALOPODA
57,3210900511,OCQ,Octopus conispadiceus,Chestnut octopus,Octopodidae,CEPHALOPODA
57,3210900512,OQD,Octopus defilippi,Lilliput longarm octopus,Octopodidae,CEPHALOPODA
57,3210900513,OQF,Octopus dofleini,North Pacific giant octopus,Octopodidae,CEPHALOPODA
57,3210900514,OQU,Octopus dollfusi,Marbled octopus,Octopodidae,CEPHALOPODA
57,3210900515,OQL,Octopus globosus,Globe octopus,Octopodidae,CEPHALOPODA
57,3210900516,OQH,Octopus hummelincki,Bumblebee octopus,Octopodidae,CEPHALOPODA
57,3210900517,OQJ,Octopus joubini,Pygmy octopus,Octopodidae,CEPHALOPODA
57,3210900518,OQB,Octopus lobensis,Lobed octopus,Octopodidae,CEPHALOPODA
57,3210900519,OQY,Octopus maya,Mexican four-eyed octopus,Octopodidae,CEPHALOPODA
57,3210900520,OQR,Octopus membranaceus,Webfoot octopus,Octopodidae,CEPHALOPODA
57,3210900521,OQI,Octopus minor,,Octopodidae,CEPHALOPODA
57,3210900522,OQV,Octopus oliveri,,Octopodidae,CEPHALOPODA
57,3210900523,OQT,Octopus salutii,Spider octopus,Octopodidae,CEPHALOPODA
57,3210900524,OQN,Octopus selene,Moon octopus,Octopodidae,CEPHALOPODA
57,3210900525,OKZ,Octopus zonatus,Atlantic banded octopus,Octopodidae,CEPHALOPODA
57,3210900526,OCW,Octopus neglectus,,Octopodidae,CEPHALOPODA
57,3210900527,OFY,Octopus fangsiao,,Octopodidae,CEPHALOPODA
57,32109005XX,OCZ,Octopus spp,Octopuses nei,Octopodidae,CEPHALOPODA
57,3210902401,EOI,Eledone cirrhosa,Horned octopus,Octopodidae,CEPHALOPODA
57,3210902402,EDT,Eledone moschata,Musky octopus,Octopodidae,CEPHALOPODA
57,3210902403,EDY,Eledone massyae,Combed octopus,Octopodidae,CEPHALOPODA
57,32109024XX,OCM,Eledone spp,Horned and musky octopuses,Octopodidae,CEPHALOPODA
57,3210903701,YYA,Bathypolypus arcticus,North Atlantic octopus,Octopodidae,CEPHALOPODA
57,3210903702,YYS,Bathypolypus sponsalis,Globose octopus,Octopodidae,CEPHALOPODA
57,3210904401,TLQ,Tetracheledone spinicirrhus,Spiney-horn octopus,Octopodidae,CEPHALOPODA
57,3210904601,BTQ,Benthoctopus januarii,January octopus,Octopodidae,CEPHALOPODA
57,3210905301,DTS,Danoctopus schmidti,Dana octopus,Octopodidae,CEPHALOPODA
57,3210905901,EXL,Euaxoctopus pillsburyae,Map octopus,Octopodidae,CEPHALOPODA
57,3210906001,UGU,Scaeurgus unicirrhus,Unihorn octopus,Octopodidae,CEPHALOPODA
57,3210906101,KTI,Cistopus indicus,Old woman octopus,Octopodidae,CEPHALOPODA
57,3210906201,OCJ,Pteroctopus tetracirrhus,Fourhorn octopus,Octopodidae,CEPHALOPODA
57,3210906301,TWP,Adelieledone polymorpha,Antarctic knobbed octopus,Octopodidae,CEPHALOPODA
57,3210906401,TVG,Thaumeledone gunteri,,Octopodidae,CEPHALOPODA
57,3210906501,EZE,Enteroctopus zealandicus,Yellow octopus,Octopodidae,CEPHALOPODA
57,32109066XX,DWO,Graneledone spp,,Octopodidae,CEPHALOPODA
57,3210906701,OGV,Pinnoctopus cordiformis,,Octopodidae,CEPHALOPODA
57,32109XXXXX,OCT,Octopodidae,"Octopuses, etc. nei",Octopodidae,CEPHALOPODA
57,3211000101,KTP,Chiroteuthis picteti,,Chiroteuthidae,CEPHALOPODA
57,3211000102,KTV,Chiroteuthis veranyi,Long-armed squid,Chiroteuthidae,CEPHALOPODA
57,3211101501,HQB,Histioteuthis bonnellii,Umbrella squid,Histioteuthidae,CEPHALOPODA
57,3211101502,HQC,Histioteuthis corona,,Histioteuthidae,CEPHALOPODA
57,3211101503,HQL,Histioteuthis dofleini,Flowervase jewell squid,Histioteuthidae,CEPHALOPODA
57,3211101504,HQG,Histioteuthis elongata,Elongate jewell squid,Histioteuthidae,CEPHALOPODA
57,3211101505,HQS,Histioteuthis reversa,Reverse jewell squid,Histioteuthidae,CEPHALOPODA
57,3211201001,FTD,Pholidoteuthis adami,Scaled squid,Lepidoteuthidae,CEPHALOPODA
57,3211201002,FTB,Pholidoteuthis boschmai,Coffeebean scaled squid,Lepidoteuthidae,CEPHALOPODA
57,3211300101,BJF,Abraliopsis pfefferi,Pfeffer's enope squid,Enoploteuthidae,CEPHALOPODA
57,3211300201,YRM,Pyroteuthis margaritifera,Jewel enope squid,Enoploteuthidae,CEPHALOPODA
57,3211302001,BLK,Abralia andamanica,,Enoploteuthidae,CEPHALOPODA
57,3211302002,BLJ,Abralia veranyi,Verany's enope squid,Enoploteuthidae,CEPHALOPODA
57,3211304301,NKL,Ancistrocheirus lesueuri,Sharpear enope squid,Enoploteuthidae,CEPHALOPODA
57,3211304402,TID,Pterygioteuthis giardi,Roundear enope squid,Enoploteuthidae,CEPHALOPODA
57,3211304501,WTS,Watasenia scintillans,Sparkling enope squid,Enoploteuthidae,CEPHALOPODA
57,3211400101,YTH,Berryteuthis anonychus,Smallfin gonate squid,Gonatidae,CEPHALOPODA
57,3211400102,YTT,Berryteuthis magister,Schoolmaster gonate squid,Gonatidae,CEPHALOPODA
57,32114001XX,YTW,Berryteuthis spp,Berryteuthis gonate squids nei,Gonatidae,CEPHALOPODA
57,3211401001,GTE,Gonatopsis borealis,Boreopacific gonate squid,Gonatidae,CEPHALOPODA
57,3211401002,GTK,Gonatopsis makko,Mako gonate squid,Gonatidae,CEPHALOPODA
57,3211401101,GTI,Gonatus fabricii,Boreoatlantic gonate squid,Gonatidae,CEPHALOPODA
57,3211401102,GTJ,Gonatus madokai,Madokai gonate squid,Gonatidae,CEPHALOPODA
57,3211401103,GTD,Gonatus kamtschaticus,Shortarm gonate squid,Gonatidae,CEPHALOPODA
57,3211401104,GTY,Gonatus onyx,,Gonatidae,CEPHALOPODA
57,3211401105,GTP,Gonatus steenstrupi,Atlantic gonate squid,Gonatidae,CEPHALOPODA
57,32114XXXXX,GDW,Gonatidae,Gonate squids nei,Gonatidae,CEPHALOPODA
57,3211701001,YHA,Bathyteuthis abyssicola,Deep-sea squid,Bathyteuthidae,CEPHALOPODA
57,3211801001,BQP,Brachioteuthis picta,Ornate arm squid,Brachioteuthidae,CEPHALOPODA
57,3211801002,BQR,Brachioteuthis riisei,Common arm squid,Brachioteuthidae,CEPHALOPODA
57,32118010XX,BRC,Brachioteuthis spp,Arm squids nei,Brachioteuthidae,CEPHALOPODA
57,3212100101,OKS,Octopoteuthis sicula,Ruppell's octopus squid,Octopoteuthidae,CEPHALOPODA
57,3212101001,NID,Taningia danae,Dana octopus squid,Octopoteuthidae,CEPHALOPODA
57,3212400101,YUR,Thysanoteuthis rhombus,Diamondback squid,Thysanoteuthidae,CEPHALOPODA
57,3212500101,PSG,Psychroteuthis glacialis,Glacial squid,Psychroteuthidae,CEPHALOPODA
57,3212601001,LHQ,Alluroteuthis antarcticus,Antarctic neosquid,Neoteuthidae,CEPHALOPODA
57,3212700101,UHD,Opisthoteuthis depressa,,Opisthoteuthidae,CEPHALOPODA
57,32127001XX,QBX,Opisthoteuthis spp,Umbrella octopus nei,Opisthoteuthidae,CEPHALOPODA
57,3212800101,NUK,Nautilus pompilius,Emperor nautilus,Nautilidae,CEPHALOPODA
57,3212800102,NUX,Nautilus macromphalus,Bellybutton nautilus,Nautilidae,CEPHALOPODA
57,3212900101,RKS,Spirula spirula,Ram's horn squid,Spirulidae,CEPHALOPODA
57,3213000101,YXS,Ctenopteryx sicula,Toothed-fin squid,Ctenopterygidae,CEPHALOPODA
57,32132XXXXX,CYC,Cycloteuthidae,Disc-fin squids nei,Cycloteuthidae,CEPHALOPODA
57,3214000101,TUV,Tremoctopus violaceus,Palmate octopus,Tremoctopodidae,CEPHALOPODA
57,3214100101,YHT,Ocythoe tuberculata,Tuberculate octopus,Ocythoidae,CEPHALOPODA
57,3214201001,BUV,Benthoctopus tegginmathae,,Bathypolypodinae,CEPHALOPODA
57,321XXXXXXX,CEP,Cephalopoda,Cephalopods nei,,CEPHALOPODA
51,399XXXXXXX014,MOF,Mollusca,Freshwater molluscs nei,,MOLLUSCA MISCELLANEA
58,399XXXXXXX016,MOL,Mollusca,Marine molluscs nei,,MOLLUSCA MISCELLANEA
81,399XXXXXXX021,MSH,Ex Mollusca,Marine shells nei,,MOLLUSCA MISCELLANEA
63,4060100101,SSL,Eumetopias jubatus,Steller sea lion,Otariidae,PINNIPEDIA
63,4060100201,SEN,Callorhinus ursinus,Northern fur seal,Otariidae,PINNIPEDIA
63,4060100301,CSL,Zalophus californianus,California sea lion,Otariidae,PINNIPEDIA
63,4060100401,ASL,Neophoca cinerea,Australian sea lion,Otariidae,PINNIPEDIA
63,4060100501,NSL,Phocarctos hookeri,New Zealand sea lion,Otariidae,PINNIPEDIA
63,4060100601,SEF,Arctocephalus australis,South American fur seal,Otariidae,PINNIPEDIA
63,4060100602,SGF,Arctocephalus townsendi,Guadalupe fur seal,Otariidae,PINNIPEDIA
63,4060100603,SEK,Arctocephalus pusillus,South African fur seal,Otariidae,PINNIPEDIA
63,4060100604,SJF,Arctocephalus philippii,Juan Fernandez fur seal,Otariidae,PINNIPEDIA
63,4060100605,SGA,Arctocephalus galapagoensis,Galapagos fur seal,Otariidae,PINNIPEDIA
63,4060100606,SEA,Arctocephalus gazella,Antarctic fur seal,Otariidae,PINNIPEDIA
63,4060100607,SNZ,Arctocephalus forsteri,New Zealand fur seal,Otariidae,PINNIPEDIA
63,4060100608,SSF,Arctocephalus tropicalis,Subantarctic fur seal,Otariidae,PINNIPEDIA
63,40601006XX,SXQ,Arctocephalus spp,Fur seals nei,Otariidae,PINNIPEDIA
63,4060101601,SEL,Otaria flavescens,South American sea lion,Otariidae,PINNIPEDIA
63,4060200401,WAL,Odobenus rosmarus,Walrus,Odobenidae,PINNIPEDIA
63,4060300101,SMM,Monachus monachus,Mediterranean monk seal,Phocidae,PINNIPEDIA
63,4060300102,SKC,Monachus tropicalis,Caribbean monk seal,Phocidae,PINNIPEDIA
63,4060300103,SMH,Monachus schauinslandi,Hawaiian monk seal,Phocidae,PINNIPEDIA
63,4060300201,SNP,Mirounga angustirostris,Northern elephant seal,Phocidae,PINNIPEDIA
63,4060300202,SES,Mirounga leonina,Southern elephant seal,Phocidae,PINNIPEDIA
63,4060300301,SRS,Ommatophoca rossii,Ross seal,Phocidae,PINNIPEDIA
63,4060300401,SLP,Hydrurga leptonyx,Leopard seal,Phocidae,PINNIPEDIA
63,4060300501,SEH,Phoca groenlandica,Harp seal,Phocidae,PINNIPEDIA
63,4060300502,SEC,Phoca vitulina,Harbour seal,Phocidae,PINNIPEDIA
63,4060300503,SER,Phoca hispida,Ringed seal,Phocidae,PINNIPEDIA
63,4060300504,SLR,Phoca fasciata,Ribbon seal,Phocidae,PINNIPEDIA
63,4060300505,SAC,Phoca caspica,Caspian seal,Phocidae,PINNIPEDIA
63,4060300506,SBK,Phoca sibirica,Baikal seal,Phocidae,PINNIPEDIA
63,4060300507,SST,Phoca largha,Larga seal,Phocidae,PINNIPEDIA
63,4060300601,SLW,Leptonychotes weddellii,Weddell seal,Phocidae,PINNIPEDIA
